Date,BTC,LTC,ETH,BCH,NEO,DASH,XRP,dr_BTC,dr_LTC,dr_ETH,dr_BCH,dr_NEO,dr_DASH,dr_XRP
2020-06-26,9185.59,43.23,229.94,230.5,10.219,70.728,0.18321,-0.009701819185431004,0.020538243626062158,-0.017350427350427355,-0.007876727069255018,-0.0128477588871716,-0.010174235532852904,0.007201759208356195
2020-06-27,8943.17,40.56,218.8,213.1,9.5,66.511,0.1736,-0.026391336865677628,-0.06176266481609982,-0.048447421066365126,-0.07548806941431674,-0.0703591349447108,-0.05962278022848089,-0.05245346869712353
2020-06-28,9104.43,41.32,224.72,222.99,10.036,67.649,0.17756,0.018031637551338076,0.018737672583826415,0.027056672760511935,0.04641013608634448,0.05642105263157893,0.017109951737306783,0.02281105990783394
2020-06-29,9178.24,41.68,227.33,223.28,10.225,68.137,0.17821,0.008107042395844699,0.00871248789932233,0.01161445354218582,0.0013005067491815847,0.018832204065364788,0.007213706041478751,0.0036607343996395425
2020-06-30,9144.25,41.12,225.39,221.7,10.04,68.27,0.17579,-0.003703324384631501,-0.013435700575815779,-0.00853384946993374,-0.007076316732354093,-0.018092909535452395,0.0019519497483011516,-0.013579484877391912
2020-07-01,9239.75,41.69,231.3,224.11,10.153,68.386,0.17653,0.010443721464308275,0.013861867704280106,0.026221216557966276,0.01087054578258928,0.01125498007968151,0.0016991357843856303,0.004209568234825545
2020-07-02,9077.53,40.88,226.25,219.36,9.932,66.541,0.17448,-0.017556752076625326,-0.019429119692971786,-0.021833117163856497,-0.021194948909017852,-0.0217669654289373,-0.02697920627028927,-0.01161275703846365
2020-07-03,9088.51,41.37,226.73,222.53,9.861,66.725,0.1773,0.0012095801390905603,0.011986301369862895,0.0021215469613258264,0.014451130561633718,-0.007148610551751866,0.0027652124254218258,0.016162310866575158
2020-07-04,9132.7,41.86,228.98,225.38,9.923,67.666,0.17818,0.004862183130128095,0.011844331641285955,0.009923697790323205,0.012807261942209935,0.006287394787546807,0.01410266017234929,0.004963338973491105
2020-07-05,9010.86,41.36,224.89,220.11,9.768,66.45,0.17612,-0.013341071096170887,-0.011944577161968506,-0.0178618219931872,-0.023382731386990763,-0.01562027612617145,-0.01797062040020092,-0.011561342462678259
2020-07-06,9274.91,43.5,238.23,238.47,10.22,69.363,0.186,0.029303529296870634,0.051740812379110324,0.05931788874560895,0.08341283903502794,0.046273546273546184,0.04383747178329567,0.056098114921644404
2020-07-07,9253.67,43.26,238.84,236.9,10.523,69.939,0.18382,-0.0022900491756793206,-0.0055172413793104225,0.002560550728287758,-0.0065836373548034954,0.02964774951076321,0.008304139094329699,-0.01172043010752677
2020-07-08,9432.0,45.22,246.23,243.22,11.02,72.399,0.20293,0.019271272911180137,0.04530744336569592,0.030941215876737482,0.02667792317433504,0.047229877411384624,0.035173508342984716,0.10396039603960383
2020-07-09,9233.0,44.03,241.1,236.84,10.799,71.23,0.20059,-0.02109838846480072,-0.02631578947368418,-0.020834179425740174,-0.02623139544445352,-0.02005444646098009,-0.016146631859556004,-0.011531069827034002
2020-07-10,9233.75,44.09,239.12,236.76,10.364,71.353,0.198,8.12303693273897e-05,0.0013627072450601574,-0.008212360016590536,-0.00033778078027368874,-0.040281507546995,0.0017268005054049684,-0.012911909865895521
2020-07-11,9233.75,44.09,239.12,236.76,10.364,71.353,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,9240.5,44.29,238.67,235.12,10.711,71.285,0.19933,0.0007310139434140162,0.004536176003628878,-0.0018819003011041335,-0.0069268457509713555,0.033481281358548776,-0.0009530082827631237,0.006717171717171677
2020-07-13,9245.52,43.68,238.81,229.91,10.732,72.159,0.198,0.0005432606460689104,-0.01377286069090089,0.0005865839862573274,-0.0221588975842123,0.0019606012510502424,0.01226064389422743,-0.006672352380474589
2020-07-14,9272.5,43.71,241.64,230.78,10.972,72.257,0.199,0.0029181700975173808,0.0006868131868131844,0.011850425024077627,0.0037840894262972657,0.02236302646291466,0.0013581119472276804,0.005050505050504972
2020-07-15,9210.33,43.26,237.93,227.6,11.05,70.963,0.19781,-0.006704772175788576,-0.01029512697323276,-0.015353418308227007,-0.01377935696334176,0.007109004739336511,-0.017908299541913086,-0.005979899497487451
2020-07-16,9102.22,41.88,232.59,222.1,10.525,69.114,0.19193,-0.011737907327967645,-0.031900138696255076,-0.022443575841634145,-0.024165202108963113,-0.04751131221719462,-0.026055831912404903,-0.029725494161063737
2020-07-17,9164.3,41.91,232.87,222.6,10.628,69.598,0.19367,0.006820314165115748,0.0007163323782233277,0.0012038350745948723,0.002251238180999593,0.009786223277909789,0.007002922707410875,0.009065805241494473
2020-07-18,9192.6,42.69,236.54,225.15,10.627,69.367,0.20099,0.0030880700108029124,0.018611309949892574,0.015759866019667612,0.011455525606469008,-9.409108016555923e-05,-0.003319060892554293,0.037796251355398214
2020-07-19,9174.65,42.39,235.56,225.64,10.573,69.379,0.199,-0.0019526575723952666,-0.007027406886858656,-0.00414306248414642,0.0021763268931822566,-0.005081396443022523,0.0001729929217062498,-0.00990099009900991
2020-07-20,9170.28,41.89,236.44,223.03,10.427,69.166,0.19527,-0.00047631244788615135,-0.011795234725171078,0.0037357785702156754,-0.011567098032263745,-0.01380875815757121,-0.0030700932558844762,-0.018743718592964864
2020-07-21,9368.75,43.59,245.14,229.31,11.185,70.486,0.19802,0.021642741552057254,0.04058247791835767,0.03679580443241415,0.028157646953324678,0.07269588568140417,0.019084521296590884,0.014083064474829765
2020-07-22,9390.0,43.82,245.75,232.22,11.31,71.614,0.20055,0.0022681787858571667,0.005276439550355505,0.0024883739903729385,0.012690244646984317,0.011175681716584673,0.01600317793604411,0.012776487223512767
2020-07-23,9595.82,44.81,273.35,237.86,11.344,73.193,0.20692,0.021919062832800762,0.022592423550890084,0.11230925737538167,0.02428731375419857,0.003006189213085708,0.022048761415365714,0.031762652705060956
2020-07-24,9627.9,44.5,286.05,238.73,11.191,72.273,0.20521,0.0033431223178426173,-0.006918098638696746,0.0464605816718493,0.003657613722357622,-0.013487306064880022,-0.012569508013061337,-0.00826406340614727
2020-07-25,9736.5,49.37,305.81,252.87,11.587,74.82,0.21613,0.011279718318636611,0.10943820224719092,0.06907883237196288,0.05923009257319989,0.03538557769636297,0.03524137644763603,0.05321378100482432
2020-07-26,9897.83,47.92,310.7,246.38,11.538,75.048,0.21563,0.016569609202485402,-0.029370062791168605,0.015990320787417023,-0.025665361648277818,-0.004228877189954239,0.0030473135525261874,-0.0023134224772127787
2020-07-27,10892.7,54.54,324.8,270.48,11.364,78.392,0.22669,0.10051395103775285,0.13814691151919867,0.04538139684583209,0.09781638119977276,-0.015080603224128963,0.04455814945101788,0.0512915642535825
2020-07-28,10976.83,56.66,319.83,294.1,11.826,80.502,0.2336,0.00772352125735587,0.03887055372203885,-0.015301724137931072,0.08732623484176272,0.04065469904963037,0.026916011837942566,0.030482156248621495
2020-07-29,11218.48,55.93,322.45,291.14,11.818,82.831,0.24346,0.02201455247097739,-0.01288386869043412,0.008191851921333315,-0.010064603876232647,-0.0006764755623204222,0.028930958237062487,0.042208904109588996
2020-07-30,11146.75,57.62,338.66,295.2,11.891,82.435,0.24869,-0.00639391432707459,0.03021634185589117,0.050271359900759816,0.01394518101257125,0.006177018107971,-0.004780818775579232,0.02148196829047877
2020-07-31,11340.25,58.33,345.58,302.25,11.996,82.971,0.25434,0.01735931998116036,0.012322110378340856,0.020433473099864097,0.02388211382113825,0.00883020772012455,0.006502092557772787,0.02271904781052725
2020-08-01,11839.82,61.99,387.0,319.77,13.386,93.823,0.29364,0.04405282070501082,0.06274644265386597,0.11985647317553094,0.05796526054590556,0.11587195731910627,0.13079268660134247,0.1545175748997405
2020-08-02,11096.66,56.99,373.25,283.2,12.2,84.346,0.28328,-0.06276784613279596,-0.0806581706726891,-0.03552971576227393,-0.1143634487287738,-0.08860002988196625,-0.10100934738816703,-0.03528129682604564
2020-08-03,11382.66,58.88,390.01,299.17,12.473,88.606,0.31305,0.025773521041466463,0.033163712932093414,0.0449028801071667,0.05639124293785325,0.0223770491803279,0.05050624807341175,0.10509036995199095
2020-08-04,11212.08,57.45,388.11,287.2,12.528,86.418,0.298,-0.014985952316945217,-0.024286684782608647,-0.00487166995718058,-0.04001069625965181,0.00440952457307775,-0.024693587341714895,-0.04807538731831973
2020-08-05,11692.16,59.42,400.65,294.74,12.811,93.127,0.30252,0.04281810333140679,0.03429068755439513,0.03231042745613344,0.026253481894150443,0.02258939974457208,0.07763428915272264,0.015167785234899478
2020-08-06,11858.83,59.61,396.09,314.82,13.085,102.52,0.30725,0.014254851113908895,0.0031975765735441364,-0.011381505054286811,0.06812784148741269,0.021387869799391224,0.10086226336078696,0.01563532989554406
2020-08-07,11545.0,57.19,377.59,301.37,12.83,96.507,0.29257,-0.026463824846127304,-0.04059721523234361,-0.0467065565906738,-0.042722825741693615,-0.019487963316774937,-0.05865197034724923,-0.04777868185516687
2020-08-08,11714.01,57.58,388.3,301.5,12.895,97.211,0.2922,0.014639237765266433,0.006819374016436397,0.028364098625493384,0.00043136344028926743,0.00506625097427893,0.007294807630534583,-0.0012646546125713032
2020-08-09,11545.0,57.19,377.59,301.37,12.83,96.507,0.29257,-0.014428022513212846,-0.006773185133727044,-0.02758176667525114,-0.00043117744610277065,-0.005040713454827372,-0.007241978788408598,0.0012662559890486147
2020-08-10,11854.0,58.12,395.0,301.52,14.375,95.527,0.29471,0.026764833261152088,0.01626158419304069,0.04610821261156284,0.0004977270464876504,0.12042088854247845,-0.01015470380386918,0.007314488840277633
2020-08-11,11210.5,53.03,373.11,274.15,13.47,86.957,0.275,-0.05428547325797195,-0.08757742601514107,-0.05541772151898727,-0.09077341469885913,-0.06295652173913036,-0.08971285605116885,-0.06687930507956974
2020-08-12,11582.0,54.7,386.21,283.85,14.281,90.614,0.28263,0.03313857544266541,0.03149160852347732,0.03511028919085524,0.0353820900966626,0.06020786933927247,0.042055268696022274,0.027745454545454518
2020-08-13,11609.46,54.79,410.32,284.63,14.286,89.345,0.28405,0.0023709203937143375,0.001645338208409397,0.062427176924471084,0.0027479302448474296,0.0003501155381275822,-0.014004458472200776,0.00502423663446927
2020-08-14,11769.25,56.93,440.3,293.61,15.084,91.959,0.3044,0.013763775403851763,0.039058222303339996,0.07306492493663486,0.03154973123001792,0.055858882822343636,0.02925737310425891,0.07164231649357489
2020-08-15,11883.0,60.15,432.25,304.11,15.274,95.067,0.30021,0.009665016887227207,0.05656068856490415,-0.01828298887122415,0.03576172473689598,0.012596128347918345,0.0337976707010732,-0.013764783180026385
2020-08-16,11849.0,61.54,430.57,303.95,15.24,92.908,0.2989,-0.0028612303290415086,0.023108894430590166,-0.003886639676113357,-0.0005261254151459616,-0.0022260049757757416,-0.022710299052247307,-0.004363612138169826
2020-08-17,12321.37,67.58,438.85,322.15,16.696,98.309,0.32556,0.03986581146088275,0.09814754631134215,0.01923032259562918,0.05987826945221242,0.09553805774278223,0.058132776510096074,0.08919371027099365
2020-08-18,12046.21,66.97,428.11,308.44,16.373,93.978,0.3083,-0.02233193224454766,-0.009026339153595742,-0.024473054574456032,-0.042557814682601225,-0.019345951126018224,-0.04405496953483412,-0.05301634107384201
2020-08-19,11713.54,60.88,404.18,287.93,15.855,88.403,0.28559,-0.02761615479059376,-0.09093624010751078,-0.0558968489406928,-0.06649591492672802,-0.03163745190252254,-0.059322394602992046,-0.07366201751540713
2020-08-20,11858.3,62.74,415.75,293.15,17.037,91.197,0.29125,0.012358347689938265,0.030551905387647738,0.028625859765450956,0.01812940645295713,0.07455061494796578,0.03160526226485527,0.019818621100178513
2020-08-21,11613.07,60.18,395.2,286.92,17.194,88.621,0.28175,-0.020680030021166584,-0.04080331526936565,-0.049428743235117256,-0.021251918812894344,0.009215237424429201,-0.02824654319769304,-0.032618025751072977
2020-08-22,11613.06,59.41,389.0,282.34,18.555,89.223,0.28124,-8.610987447532636e-07,-0.012794948487869773,-0.01568825910931171,-0.015962637669036828,0.0791555193672211,0.0067929723203303816,-0.0018101153504880285
2020-08-23,11666.59,60.85,392.47,285.09,18.33,91.141,0.28454,0.004609465549992864,0.024238343713179678,0.008920308483290507,0.009740029751363677,-0.012126111560226471,0.021496699281575493,0.01173375053335235
2020-08-24,11735.0,61.85,402.0,289.12,18.35,90.947,0.28722,0.005863752818947132,0.016433853738701654,0.02428211073457831,0.014135886912904905,0.0010911074740864724,-0.002128570017884357,0.009418710901806238
2020-08-25,11266.75,57.66,377.42,271.56,16.638,83.5,0.27365,-0.03990200255645504,-0.06774454324979795,-0.06114427860696514,-0.06073602656336474,-0.09329700272479557,-0.08188285484952773,-0.047246013508808526
2020-08-26,11510.95,58.56,387.95,276.52,17.569,86.813,0.27823,0.02167439589943876,0.015608740894901274,0.027899952307773868,0.0182648401826484,0.055956244740954286,0.03967664670658677,0.01673670747304934
2020-08-27,11266.5,55.41,379.38,262.51,17.362,82.508,0.26168,-0.02123630108722574,-0.05379098360655743,-0.02209047557674959,-0.05066541299001881,-0.011782116227446071,-0.04958934721758268,-0.05948316141321908
2020-08-28,11510.0,56.92,393.87,268.09,18.195,84.685,0.271,0.021612745750676732,0.027251398664501103,0.03819389530286266,0.021256333092072532,0.04797834350881236,0.02638532021137352,0.035616019565881896
2020-08-29,11517.14,57.62,406.08,270.87,21.508,86.252,0.2761,0.0006203301476976897,0.012297962052002731,0.031000076167263302,0.01036965198254336,0.18208298983237148,0.018503867272834595,0.018819188191881997
2020-08-30,11510.0,56.92,393.87,268.09,18.195,84.685,0.271,-0.0006199455767663675,-0.012148559527941583,-0.03006796690307323,-0.010263225901724238,-0.15403570764366747,-0.018167694662152734,-0.01847156827236507
2020-08-31,11680.47,60.88,432.57,274.37,20.486,86.849,0.28019,0.014810599478714215,0.06957132817990153,0.09825576967019578,0.0234249692267523,0.12591371255839512,0.02555352187518456,0.033911439114391095
2020-09-01,12024.75,63.68,481.9,285.93,22.135,89.473,0.29399,0.02947484133772016,0.04599211563731931,0.11403934623297962,0.04213288624849665,0.0804939958996389,0.03021335881817855,0.049252293086833765
2020-09-02,11372.5,58.0,436.16,262.44,20.128,83.147,0.27588,-0.05424229193954133,-0.08919597989949746,-0.09491595766756578,-0.0821529745042493,-0.09067088321662531,-0.07070289361036286,-0.061600734718867844
2020-09-03,10782.44,53.48,406.19,245.03,18.859,76.064,0.26492,-0.051884809848318225,-0.07793103448275862,-0.06871331621423338,-0.0663389727175735,-0.06304650238473763,-0.08518647696248827,-0.03972741771784838
2020-09-04,10602.0,51.18,391.59,235.4,19.024,73.312,0.25668,-0.01673461665448639,-0.043006731488406835,-0.03594377015682326,-0.0393013100436681,0.008749138342435847,-0.036180058897770206,-0.031103729427751636
2020-09-05,10091.49,47.29,332.75,221.47,17.132,66.801,0.23768,-0.04815223542727787,-0.07600625244236026,-0.1502591996731274,-0.05917587085811382,-0.09945332211942803,-0.08881219991270184,-0.074022128720586
2020-09-06,10239.65,48.37,350.6,228.83,17.541,71.001,0.23946,0.014681677334070553,0.022837809262000297,0.05364387678437277,0.033232491985370594,0.02387345318701839,0.06287331027978627,0.007489060922248436
2020-09-07,10151.79,47.88,345.22,222.87,17.181,74.164,0.23886,-0.008580371399412923,-0.010130246020260358,-0.01534512264689103,-0.026045535987414326,-0.020523345305284768,0.04454866832861515,-0.00250563768479084
2020-09-08,10017.75,46.91,335.6,220.56,16.925,72.074,0.23457,-0.013203582816429527,-0.020258980785296643,-0.02786628816406933,-0.010364786646924196,-0.014900180431872467,-0.028180788522733424,-0.017960311479527702
2020-09-09,10264.0,48.12,353.16,225.02,17.519,75.885,0.24032,0.024581368071672882,0.025794073758260483,0.052324195470798474,0.020221254987305093,0.03509601181683886,0.0528762105613676,0.024512938568444387
2020-09-10,10301.23,48.4,365.35,225.91,17.932,76.117,0.24217,0.003627240841777013,0.005818786367414841,0.0345169328349757,0.003955203981868216,0.023574404931788306,0.003057257692561155,0.007698069241012018
2020-09-11,10327.84,48.96,368.45,223.57,20.277,76.115,0.24282,0.0025831866679999482,0.011570247933884392,0.008485014369782329,-0.010358107210836187,0.13077180459513738,-2.627533928045711e-05,0.0026840649130777106
2020-09-12,10441.12,50.92,383.7,228.48,21.329,79.046,0.24677,0.010968411594292737,0.04003267973856217,0.04138960510245626,0.02196180167285422,0.05188144202791345,0.038507521513499565,0.016267193806111413
2020-09-13,10256.91,47.68,359.01,220.85,19.456,74.125,0.23909,-0.01764274330723148,-0.06362922230950518,-0.06434714620797499,-0.03339460784313719,-0.08781471236344884,-0.062254889557978976,-0.031122097499696078
2020-09-14,10695.98,48.79,376.26,226.98,21.728,75.255,0.24641,0.042807239217269144,0.023280201342281925,0.048048800869056496,0.027756395743717466,0.1167763157894739,0.015244519392917377,0.030616085992722475
2020-09-15,10867.69,48.73,365.53,236.05,21.004,73.879,0.24381,0.016053694939594187,-0.0012297601967616867,-0.028517514484664885,0.03995946779451942,-0.033321060382916046,-0.0182844993688126,-0.010551519824682387
2020-09-16,10999.54,48.13,365.65,230.8,20.8,73.194,0.24467,0.012132293063199295,-0.012312743689718797,0.00032829042759829896,-0.022241050624867587,-0.009712435726528357,-0.009271917594986467,0.003527336860670083
2020-09-17,10938.97,49.01,392.36,234.41,24.043,73.155,0.25351,-0.00550659391210917,0.018283814668605736,0.07304799671817319,0.015641247833622085,0.15591346153846142,-0.0005328305598819583,0.036130297952344126
2020-09-18,10887.7,48.08,380.08,232.93,25.611,71.468,0.24875,-0.004686912936044174,-0.01897571924097119,-0.031297787745947714,-0.006313723817243266,0.0652164871272305,-0.02306062470097736,-0.0187763796299949
2020-09-19,11088.12,48.48,385.98,233.45,24.146,72.75,0.25133,0.0184079282125702,0.008319467554076532,0.015523047779415045,0.0022324303438800985,-0.05720198352270511,0.01793809816981029,0.010371859296482322
2020-09-20,10894.91,47.07,372.34,225.39,25.611,71.468,0.24662,-0.017424955718372548,-0.029084158415841554,-0.03533861858127374,-0.03452559434568436,0.060672575167729725,-0.01762199312714774,-0.018740301595511877
2020-09-21,10483.0,43.69,346.51,213.98,20.376,66.307,0.23201,-0.037807563348389306,-0.07180794561291703,-0.06937207928237632,-0.05062336394693645,-0.20440435750263553,-0.07221413779593666,-0.05924093747465742
2020-09-22,10516.26,44.06,344.48,215.96,19.252,68.216,0.23243,0.003172755890489487,0.008468757152666706,-0.005858416784508269,0.009253201233760278,-0.05516293678837858,0.028790323796884065,0.001810266798844884
2020-09-23,10219.73,42.96,322.68,206.26,20.272,65.316,0.22349,-0.028197286868145155,-0.024965955515206528,-0.06328379006038087,-0.04491572513428421,0.052981508414710055,-0.04251202064031889,-0.0384631932194639
2020-09-24,10633.25,44.98,345.55,215.44,21.888,68.023,0.23113,0.04046290851128176,0.047020484171321986,0.07087517044750213,0.04450693299718811,0.07971586424625121,0.041444668993814604,0.03418497471922688
2020-09-25,10722.73,46.08,354.75,216.65,21.528,68.124,0.2422,0.008415112971104755,0.024455313472654616,0.026624222254377106,0.005616412922391456,-0.016447368421052766,0.0014847919086191652,0.04789512395621509
2020-09-26,10717.81,46.09,353.42,221.85,21.528,68.124,0.24147,-0.0004588383741827018,0.0002170138888890616,-0.003749119097956277,0.02400184629586888,0.0,0.0,-0.003014037985136331
2020-09-27,10722.73,46.08,354.75,216.65,21.528,68.124,0.2422,0.00045904900348103794,-0.00021696680407912172,0.0037632278874992764,-0.023439260761775937,0.0,0.0,0.003023149873690345
2020-09-28,10874.25,46.22,362.79,229.56,20.468,68.748,0.24504,0.014130729767512618,0.0030381944444444198,0.022663847780126867,0.05958919916916683,-0.049238201412114435,0.009159767482825654,0.011725846407927287
2020-09-29,10753.84,45.49,357.59,227.01,19.407,68.227,0.241,-0.011072947559601753,-0.01579402855906531,-0.014333360897489045,-0.011108207004704718,-0.051837013875317584,-0.00757840228079365,-0.016487104146261866
2020-09-30,10711.5,45.83,356.65,225.86,18.868,67.619,0.239,-0.003937198247323748,0.007474170147285131,-0.0026287088565116745,-0.005065856129685797,-0.02777348379450717,-0.00891142802702749,-0.008298755186721962
2020-10-01,10602.25,46.2,351.35,225.03,18.633,67.621,0.23691,-0.010199318489473974,0.008073314422867295,-0.014860507500350395,-0.0036748428229878005,-0.012454950180199265,2.9577485617826582e-05,-0.008744769874476921
2020-10-02,10544.55,44.94,346.56,218.33,18.187,65.907,0.23294,-0.005442241033742912,-0.027272727272727337,-0.013633129358189944,-0.029773807936719465,-0.023936027478130062,-0.025347155469454763,-0.016757418428939297
2020-10-03,10580.46,45.81,349.11,219.02,18.03,66.14,0.23383,0.003405550734739693,0.019359145527369837,0.007358033240997264,0.0031603535931845617,-0.008632539726178057,0.0035352845676484,0.0038207263673049052
2020-10-04,10544.72,44.94,346.79,218.33,18.187,65.907,0.23295,-0.003377924967345458,-0.01899148657498373,-0.0066454699091976766,-0.0031503972239977918,0.008707709373266814,-0.003522830359842799,-0.003763417867681751
2020-10-05,10737.95,45.94,351.83,220.01,17.663,66.107,0.2503,0.018324810900621546,0.022251891410769886,0.014533291040687235,0.007694773966014701,-0.02881178864023759,0.003034579028024398,0.07447950203906428
2020-10-06,10545.17,45.86,337.39,216.99,16.526,64.783,0.24217,-0.01795314748159571,-0.0017414018284719335,-0.041042548958303726,-0.013726648788691342,-0.06437185076147878,-0.020028136203427693,-0.03248102277267284
2020-10-07,10656.19,46.69,340.58,222.51,16.707,66.087,0.24802,0.010528042696324569,0.018098560837330968,0.009454933459794201,0.025438960320752102,0.010952438581629087,0.020128737477424608,0.024156584217698285
2020-10-08,10899.75,47.31,351.74,233.74,17.015,66.607,0.25183,0.02285619907302694,0.013279074748340225,0.032767631687121934,0.05046964181385105,0.018435386364996642,0.007868415876042034,0.015361664381904783
2020-10-09,11036.99,47.6,363.79,236.54,17.342,67.14,0.25083,0.012591114475102527,0.006129782287042973,0.03425825894126344,0.011979122101480222,0.01921833676168072,0.00800216193493175,-0.003970932772108138
2020-10-10,11364.07,49.22,374.8,239.58,18.007,68.578,0.25624,0.029634891397020358,0.03403361344537803,0.030264713158690393,0.012851948930413526,0.038346211509630024,0.021417932677986418,0.021568392935454428
2020-10-11,11036.99,47.6,363.79,236.54,17.342,67.14,0.25083,-0.028781941681105483,-0.0329134498171475,-0.0293756670224119,-0.012688872193004519,-0.03693008274559906,-0.020968823821050475,-0.021113019044645798
2020-10-12,11568.69,51.08,387.49,241.94,18.208,72.545,0.25607,0.04817436638068906,0.07310924369747895,0.06514747519173136,0.022829119810602982,0.04993657017645026,0.08050342567768842,0.020890643065024195
2020-10-13,11429.81,49.86,380.15,251.67,17.7,71.036,0.25536,-0.012004816448534905,-0.023884103367266984,-0.01894242432062776,0.04021658262379102,-0.027899824253075578,-0.02080088221104137,-0.0027726793454916354
2020-10-14,11394.8,49.65,376.77,254.31,16.981,69.884,0.24875,-0.0030630430427102118,-0.004211793020457266,-0.008891227147178715,0.010489927285731282,-0.040621468926553495,-0.016217129342868453,-0.025885025062656553
2020-10-15,11544.36,49.61,380.54,261.84,17.293,69.431,0.24676,0.01312528521781875,-0.0008056394763342745,0.01000610451999906,0.029609531673941092,0.018373476238148445,-0.0064821704538950975,-0.008000000000000007
2020-10-16,11312.75,47.36,366.5,249.99,16.995,65.919,0.23956,-0.02006261066009729,-0.045353759322717235,-0.036894938771219854,-0.04525664527955986,-0.017232406175909265,-0.05058259278996413,-0.029178148808558957
2020-10-17,11357.57,46.9,366.97,243.53,17.174,66.558,0.24167,0.0039619013944443005,-0.009712837837837829,0.0012824010914052053,-0.025841033641345712,0.010532509561635761,0.009693715013880722,0.008807814326264873
2020-10-18,11312.75,47.36,366.5,249.99,16.995,65.919,0.23956,-0.003946266675001753,0.009808102345415737,-0.001280758645120894,0.02652650597462336,-0.010422732036799776,-0.00960064905796465,-0.008730914056357841
2020-10-19,11740.0,48.08,379.58,250.31,17.401,76.088,0.24687,0.03776712116859304,0.01520270270270263,0.035688949522510116,0.0012800512020481047,0.023889379229184993,0.15426508290477714,0.030514276172983745
2020-10-20,11901.26,46.94,368.22,240.69,17.257,70.764,0.24417,0.013735945485519707,-0.023710482529118115,-0.02992781495336938,-0.038432343893571974,-0.008275386472041735,-0.06997161181789502,-0.010936930368209974
2020-10-21,12857.5,53.04,394.93,259.75,18.472,75.38,0.25209,0.08034779510740875,0.12995313165743516,0.0725381565368528,0.07918899829656412,0.07040621197195329,0.06523090837148837,0.03243641725027646
2020-10-22,13130.5,54.62,418.26,271.27,18.835,75.321,0.26207,0.021232743534901788,0.02978883861236792,0.05907375990681896,0.04435033686236767,0.01965136422693803,-0.0007827009816927522,0.03958903566186689
2020-10-23,12948.99,55.78,409.51,270.42,18.119,72.659,0.25422,-0.01382354061155322,0.02123764188941779,-0.020920001912685837,-0.0031334095181920762,-0.0380143350146005,-0.03534206927682837,-0.029953829129621967
2020-10-24,13112.2,59.31,411.81,274.6,18.296,72.894,0.25631,0.012604071823362428,0.06328433130154187,0.005616468462308566,0.015457436580134543,0.009768751034825218,0.003234286186157176,0.008221225710014934
2020-10-25,12948.99,55.78,409.51,270.42,18.119,72.659,0.25422,-0.012447186589588433,-0.05951778789411566,-0.0055850999247225586,-0.01522214129643118,-0.009674245736773002,-0.0032238593025488704,-0.008154188287620379
2020-10-26,13016.36,56.5,392.78,258.99,17.04,69.889,0.2481,0.005202722374486379,0.012907852276801801,-0.04085370320627091,-0.04226758375859774,-0.05955074783376568,-0.03812328823683242,-0.024073637007316573
2020-10-27,13613.17,57.64,403.58,263.32,17.029,70.206,0.25,0.04585076012034084,0.02017699115044258,0.027496308366006472,0.016718792231360302,-0.0006455399061032763,0.004535763854111696,0.00765820233776715
2020-10-28,13204.9,55.61,385.35,270.8,15.897,67.786,0.24517,-0.02999081036966411,-0.035218598195697504,-0.04517072203776196,0.028406501595017453,-0.06647483704269186,-0.03446998832008663,-0.019320000000000004
2020-10-29,13484.25,55.09,389.04,268.82,15.412,67.424,0.24455,0.021155025785882575,-0.009350836180542998,0.009575710393149084,-0.007311669128508225,-0.030508901050512627,-0.005340335762546777,-0.0025288575274300396
2020-10-30,13636.0,54.12,384.11,261.88,14.84,70.779,0.23849,0.011253870256039411,-0.017607551279724243,-0.012672218794982593,-0.025816531508072282,-0.037113937191798674,0.04975972947318441,-0.024780208546309468
2020-10-31,13840.0,55.91,387.35,262.99,14.776,70.466,0.24016,0.014960398943971942,0.03307464892830736,0.008435083699981805,0.004238582556896242,-0.004312668463611891,-0.004422215628929527,0.0070023900373181736
2020-11-01,13636.0,54.12,384.11,261.88,14.84,70.779,0.23849,-0.014739884393063618,-0.03201573958147019,-0.008364528204466315,-0.004220692802007764,0.0043313481321061165,0.004441858484943051,-0.006953697534976655
2020-11-02,13618.0,54.04,385.64,257.86,15.187,65.306,0.23525,-0.0013200352009387073,-0.0014781966001478075,0.003983233969435673,-0.015350542233083742,0.02338274932614559,-0.07732519532629734,-0.013585475281982506
2020-11-03,13742.0,53.63,383.51,241.95,14.719,63.689,0.23808,0.009105595535320976,-0.007586972612879328,-0.00552328596618612,-0.061700147366788305,-0.03081582932771454,-0.024760358925672965,0.012029755579171297
2020-11-04,14006.83,54.48,401.35,238.57,14.157,64.392,0.23727,0.019271576189783035,0.01584933805705746,0.04651769184636656,-0.013969828476958046,-0.03818194170799638,0.011038012843662015,-0.003402217741935498
2020-11-05,15245.12,58.56,414.1,247.59,14.335,67.527,0.24473,0.08840615613954061,0.07488986784140983,0.031767783729911514,0.037808609632393075,0.012573285300558013,0.0486861721953038,0.031440974417330514
2020-11-06,15561.25,61.31,446.25,255.6,15.588,69.489,0.25518,0.020736471736529483,0.0469603825136613,0.0776382516300409,0.03235187204652856,0.08740844087896749,0.02905504464880715,0.042700118497936534
